q0 q1 q2 q3 weights
0.96637958 0.14374290 -0.21275367 -0.01357952 0.00001213
0.91084343 -0.24876676 0.32147720 -0.07163618 0.00001248
0.92014903 -0.37907362 -0.09803492 0.00425686 0.00001333
0.90917248 -0.37518606 -0.07124688 -0.16602626 0.00001194
0.97956312 0.07956082 -0.02586254 -0.18291329 0.00001353
0.89459431 0.31920069 0.30500874 -0.06914894 0.00001321
0.86568791 -0.33128753 -0.32511079 0.18744606 0.00001296
0.91528714 0.18957803 -0.30849594 -0.17646493 0.00001350
0.93518764 -0.09400611 0.24116600 0.24171439 0.00001260
0.89795834 -0.36623561 -0.24022838 0.04280865 0.00001221
0.92813212 -0.36457118 -0.07519493 0.00208010 0.00001181
0.99898100 -0.03032103 -0.01769243 -0.02836557 0.00001246
0.88018817 0.34915310 -0.02298806 -0.32067505 0.00001202
0.98446250 0.13288370 0.06115361 -0.09713767 0.00001160
0.91238725 -0.16653609 0.01555176 0.37359518 0.00001291
0.95440096 -0.15166199 -0.25616598 0.02228075 0.00001239
0.93035501 0.35507971 -0.09120443 -0.00630272 0.00001220
0.99240327 0.01009202 -0.11968423 0.02663828 0.00001249
0.93629909 0.02505881 -0.01055963 -0.35014939 0.00001282
0.91495407 0.35400969 0.00597485 0.19365047 0.00001155
0.91989613 0.20006487 0.22721778 0.24927340 0.00001114
0.94532681 0.27391720 0.17325433 -0.03618694 0.00001350
0.92229217 0.17934540 0.12172239 0.31999379 0.00001193
0.93508655 -0.10319219 -0.28916195 0.17705886 0.00001219
0.96815395 -0.04936838 0.21460210 -0.11910772 0.00001215
0.92543590 -0.08302607 -0.34241021 -0.13939269 0.00001322
0.97852027 -0.03814225 0.06779850 -0.19091004 0.00001132
0.90464050 -0.29633382 -0.21697541 0.21617928 0.00001240
0.96982527 -0.04399557 -0.23153180 -0.06242116 0.00001208
0.94116610 -0.26115140 -0.21074079 0.03993324 0.00001205
0.93745321 0.10472676 0.22559713 -0.24355641 0.00001255
0.87770098 -0.24713194 -0.23646787 -0.33563334 0.00001177
0.88762778 0.34020257 0.23460957 -0.20331627 0.00001287
0.95574242 0.00549979 0.13287510 0.26243162 0.00001217
0.93694448 -0.11310700 0.25039986 -0.21596715 0.00001290
0.89809978 -0.25443766 -0.35868445 0.00486544 0.00001224
0.93757200 -0.28493041 0.12521587 0.15522385 0.00001243
0.92167228 -0.25463074 -0.28891206 -0.04704491 0.00001270
0.89973426 0.33651283 -0.05439309 0.27254125 0.00001270
0.99344033 0.05884007 -0.08652989 0.04611652 0.00001316
0.93019158 -0.11175475 -0.17344238 -0.30359882 0.00001197
0.92518604 -0.21790454 0.30701998 0.04782354 0.00001220
0.94388121 -0.20596306 0.20796566 0.15302876 0.00001276
0.95264888 0.29860452 -0.05580892 -0.01344723 0.00001239
0.91172522 -0.22996169 -0.14002647 -0.31026980 0.00001216
0.93775272 0.28044000 -0.14997253 -0.13957612 0.00001319
0.90718734 -0.10558034 -0.30732387 -0.26723763 0.00001375
0.96883142 -0.07443254 -0.10150234 -0.21336055 0.00001234
0.98441988 0.05031790 0.10822785 0.12912139 0.00001238
0.95869213 -0.03496144 -0.10139548 -0.26345029 0.00001226
0.98619390 -0.08881707 0.02333891 -0.13779856 0.00001093
0.93556941 -0.34188640 -0.04125701 0.07823946 0.00001240
0.92269093 -0.27819586 -0.00749214 -0.26681894 0.00001267
0.94650447 0.12174296 -0.05043816 -0.29455718 0.00001215
0.91622239 -0.27794415 0.25485951 0.13538924 0.00001371
0.88406903 -0.29896337 0.15906347 -0.32208955 0.00001323
0.88880795 -0.17391491 -0.34813330 0.24202724 0.00001271
0.98171860 0.13595062 -0.09012979 -0.09809512 0.00001158
0.96291685 -0.11531857 -0.24160841 -0.03343941 0.00001194
0.89184231 -0.09027686 0.28340685 -0.34080487 0.00001306
0.93458492 -0.31047750 -0.15866102 -0.07057899 0.00001213
0.94213206 0.17590873 -0.21635911 0.18609680 0.00001197
0.92900401 -0.23096760 -0.16459447 -0.23772702 0.00001291
0.90450591 -0.35362929 -0.00434581 0.23832026 0.00001321
0.95170772 -0.02261041 -0.30365452 -0.03918102 0.00001318
0.88529938 -0.14446741 -0.32735956 0.29700157 0.00001275
0.91210121 -0.21882960 -0.34287712 -0.05118805 0.00001213
0.96297389 -0.23893178 0.08780110 0.08879121 0.00001238
0.90771931 -0.15554793 0.28278521 -0.26811016 0.00001301
0.92572552 0.14949171 0.27355224 0.21413463 0.00001319
0.94019032 -0.18695386 0.21072024 0.19153956 0.00001167
0.89378214 -0.37011218 0.25225264 0.02321790 0.00001297
0.94115072 0.26518279 0.08967058 -0.18940054 0.00001264
0.98053581 -0.06175800 -0.13068669 -0.13287771 0.00001216
0.91061932 0.18609646 -0.34800646 -0.12260544 0.00001328
0.91969287 -0.19922811 0.31615359 -0.12049942 0.00001253
0.97854376 -0.01646883 -0.20533383 0.00435407 0.00001279
0.94331336 -0.21934226 -0.01438099 0.24868061 0.00001246
0.97314036 -0.04087967 -0.04997616 0.22097313 0.00001159
0.93290138 -0.12649488 0.30129674 0.15137479 0.00001266
0.94608694 -0.20278941 -0.24363633 -0.06661294 0.00001229
0.95396715 -0.26625362 0.13776569 -0.00873385 0.00001270
0.97692645 -0.01766386 0.03081880 -0.21060143 0.00001404
0.93357325 -0.18420257 -0.06201582 0.30110535 0.00001224
0.94362587 -0.16026062 -0.25284153 0.14127229 0.00001299
0.96958292 0.22419432 0.09507026 -0.02464798 0.00001382
0.93429708 -0.27921468 -0.21465091 0.05525523 0.00001189
0.93440884 0.24112774 0.22992501 -0.12598398 0.00001253
0.95143718 -0.18741676 -0.21184357 0.12150948 0.00001327
0.93017805 0.21238393 -0.02352953 0.29851004 0.00001253
0.93150032 0.14760028 0.32093081 0.08674534 0.00001277
0.98264587 -0.06332550 -0.17286749 0.02266702 0.00001244
0.97421241 0.06015623 -0.20339361 0.07695729 0.00001330
0.93216515 0.17062584 0.31902573 0.01332614 0.00001286
0.89953709 0.23074973 -0.27787846 -0.24570538 0.00001280
0.92031485 0.05501892 -0.24319966 -0.30140913 0.00001276
0.97576702 0.05972167 0.11935009 -0.17340010 0.00001277
0.93680209 -0.17208305 0.06541352 0.29750687 0.00001271
0.96111971 -0.22596730 0.00891716 -0.15845564 0.00001312
0.90354741 -0.18711385 0.35882130 -0.14084665 0.00001187
0.90549761 0.05840008 -0.28710920 -0.30697206 0.00001234
0.88235867 -0.25980771 -0.18803878 0.34436113 0.00001336
0.96582109 0.20869811 0.00314336 -0.15370359 0.00001302
0.91643983 -0.26186699 -0.30162737 -0.02417966 0.00001267
0.96754366 -0.07462773 0.01527084 0.24094972 0.00001144
0.94039524 -0.21110070 -0.23100856 -0.13314766 0.00001205
0.95218170 -0.09529871 -0.27265063 0.09964852 0.00001269
0.89040786 0.26068839 0.34418499 0.14405580 0.00001214
0.97480810 -0.21871556 0.01479806 -0.04115402 0.00001320
0.97295022 -0.04012850 0.22374693 -0.04116949 0.00001357
0.95015031 -0.27966079 0.05436435 0.12668364 0.00001235
0.89634591 0.34623492 -0.16695240 -0.22093514 0.00001346
0.91659325 0.32736215 -0.22465627 -0.04712124 0.00001276
0.91877383 -0.30848411 -0.19651341 0.14857565 0.00001187
0.92761225 -0.05986759 0.33944812 -0.14396636 0.00001295
0.91134864 0.36019620 -0.17535724 0.09461607 0.00001230
0.88411075 -0.22991988 0.28996709 -0.28531399 0.00001260
0.91565645 0.02160036 0.33683708 -0.21828289 0.00001357
0.94114751 -0.30966187 0.00313486 -0.13542934 0.00001326
0.94678050 0.30196068 -0.03068266 0.10716827 0.00001245
0.94381636 -0.16132030 -0.20295301 0.20493056 0.00001279
0.89506704 0.01007133 0.34045827 0.28782240 0.00001306
0.89830792 0.19152923 -0.20047075 0.34083849 0.00001246
0.91933125 -0.31826696 -0.19601572 -0.12293930 0.00001242
0.96818352 0.00858042 0.16941980 0.18396747 0.00001199
0.91233593 -0.36621341 0.03222391 -0.18025671 0.00001291
0.92146856 0.05584637 -0.09678098 0.37203544 0.00001223
0.92369145 -0.13363922 0.35901883 0.00633657 0.00001238
0.89746565 -0.28941083 0.32101554 0.08801017 0.00001278
0.99297667 -0.04217079 0.05711999 -0.09463771 0.00001238
0.93426806 0.34082094 -0.10224510 -0.02302591 0.00001215
0.88344908 -0.04104721 -0.32905227 0.33099470 0.00001295
0.95277500 -0.12929082 -0.08427379 0.26153699 0.00001164
0.92973298 0.17270184 -0.07724339 -0.31591794 0.00001229
0.96685064 0.07152435 -0.05595639 0.23864837 0.00001249
0.91460127 -0.04083047 -0.21711640 0.33867070 0.00001247
0.93157750 -0.33844128 -0.03274635 0.12864125 0.00001273
0.94138247 -0.04706706 -0.32178423 -0.08965842 0.00001208
0.96838462 0.18682830 0.11362237 -0.12006793 0.00001372
0.93468583 -0.15033963 -0.30561212 0.10179220 0.00001266
0.98114419 -0.13002576 0.10466971 0.09743538 0.00001317
0.91799670 0.14956172 0.34442914 0.12760039 0.00001308
0.93120760 0.30201632 -0.07546583 0.18958767 0.00001265
0.94010860 -0.25305200 0.00226883 0.22837552 0.00001267
0.93463314 -0.32728222 0.01933782 -0.13774370 0.00001187
0.92676103 -0.09132817 -0.11086024 -0.34710681 0.00001299
0.96628809 0.01596954 0.23842643 -0.09583907 0.00001349
0.97006917 -0.03467875 -0.11956769 0.20848691 0.00001191
0.98436314 0.14548285 -0.04844287 -0.08670180 0.00001298
0.96626198 0.19213152 -0.08487804 -0.14906019 0.00001206
0.97983032 0.11043628 -0.07988585 -0.14613205 0.00001206
0.92880082 0.34150937 -0.05438662 -0.13320094 0.00001256
0.97138387 0.06586429 -0.13772681 -0.18195212 0.00001248
0.88284844 -0.11936671 0.35657310 0.28139970 0.00001248
0.92761928 -0.04419469 -0.19907783 -0.31294945 0.00001242
0.95834088 -0.16132891 -0.22062863 0.08293785 0.00001192
0.90797013 -0.15406488 0.32857081 0.20951250 0.00001255
0.91774231 0.22581869 -0.32134399 0.05910210 0.00001177
0.86951572 -0.31800881 0.34878653 -0.14546755 0.00001289
0.96110123 -0.12276733 -0.10480113 -0.22411893 0.00001243
0.99768555 -0.02960156 0.03013923 -0.05328136 0.00001376
0.98276478 0.11822402 -0.14059693 -0.02071208 0.00001162
0.96151519 -0.03822146 0.19768542 -0.18694420 0.00001318
0.94943941 0.27703083 -0.09024167 -0.11694066 0.00001376
0.95926303 -0.02432390 -0.21570270 0.18081784 0.00001209
0.95283204 0.22732203 0.08644574 0.18155698 0.00001199
0.97136045 -0.07042272 0.13526829 0.18221433 0.00001219
0.92812091 -0.31671980 -0.02884622 0.19351506 0.00001184
0.90558958 -0.07909487 0.36042702 0.20915046 0.00001234
0.89082974 0.33502600 -0.25924030 -0.16423909 0.00001187
0.99123985 -0.02448666 -0.09879339 -0.08416567 0.00001292
0.97771168 -0.17533000 0.11413447 0.01768029 0.00001305
0.91236919 0.09640507 -0.35125783 -0.18683277 0.00001219
0.96478951 -0.25209147 0.02350562 0.07126411 0.00001262
0.95885390 -0.00848742 -0.14825550 0.24196588 0.00001207
0.99231577 -0.03319301 -0.10222424 0.06130124 0.00001174
0.91519630 -0.34412554 0.19485492 0.07762021 0.00001197
0.88879246 0.36023107 0.12952085 -0.25200373 0.00001235
0.92937940 -0.17746285 0.05669178 0.31866428 0.00001192
0.86466384 -0.21205369 -0.33559024 0.30784556 0.00001293
0.89832467 -0.12125003 0.27784449 -0.31798372 0.00001278
0.89053613 0.10268511 -0.33110747 -0.29456574 0.00001300
0.90648603 -0.14966281 -0.19592540 0.34277880 0.00001345
0.95606875 -0.15343748 0.15264377 -0.19771035 0.00001207
0.91197282 0.33351064 -0.13210443 -0.19905941 0.00001324
0.98234975 0.04854074 0.17936094 0.02150448 0.00001303
0.91830987 -0.23683025 0.08169466 -0.30650356 0.00001245
0.90736121 0.05589779 0.27740586 0.31083283 0.00001230
0.98933679 -0.03598488 0.09266816 0.10644433 0.00001203
0.95447862 0.20387805 -0.04903088 0.21213278 0.00001273
0.93678790 -0.17585348 0.30232039 -0.01031274 0.00001329
0.91137350 -0.19057874 0.24030876 0.27446282 0.00001251
0.97623479 -0.16969314 0.11701097 -0.06691988 0.00001275
0.90333444 -0.34020293 -0.06828161 -0.25216356 0.00001273
0.87782824 -0.25943536 0.19402470 -0.35279641 0.00001242
0.97460604 -0.07788633 -0.20981558 0.00736004 0.00001268
0.91157138 -0.20137094 0.03506341 -0.35673231 0.00001278
0.92955863 0.05110424 -0.28835201 -0.22396915 0.00001283
0.90377718 0.33013368 -0.11187857 0.24835807 0.00001298
0.88650095 0.33381864 -0.25809008 0.18992275 0.00001402
0.94393533 -0.27387002 0.18329723 -0.01958001 0.00001255
0.93136835 0.14043355 0.25103068 0.22319268 0.00001243
0.89661109 0.24607226 -0.31423721 0.19181243 0.00001126
0.91347444 0.34313047 -0.21657591 0.03034515 0.00001222
0.92786247 0.27444419 -0.24524187 0.06006703 0.00001181
0.87794298 0.24431753 -0.30424818 0.27741316 0.00001215
0.98297387 -0.01044521 0.18011747 0.03479953 0.00001364
0.88492519 0.29464585 -0.35662639 0.05393333 0.00001213
0.93087828 0.25988179 -0.00870285 -0.25661513 0.00001313
0.91775626 -0.13324617 -0.04744780 0.37110332 0.00001187
0.90630651 -0.11504066 0.20325580 0.35222328 0.00001222
0.93901592 0.23373356 -0.17385468 0.18273559 0.00001127
0.96457106 -0.18892330 -0.12352108 0.13657670 0.00001257
0.89269084 -0.24374799 0.36032650 -0.11770649 0.00001291
0.95842826 -0.10589799 0.19708535 0.17708264 0.00001224
0.94703943 -0.26879704 -0.16804507 0.05123792 0.00001205
0.94968206 -0.23368017 0.03603692 0.20542364 0.00001262
0.89217365 -0.26350397 -0.04852515 -0.36364424 0.00001263
0.90136200 -0.34384671 -0.21793550 -0.14771625 0.00001225
0.87640971 0.03548404 0.33718014 -0.34198895 0.00001245
0.94536787 -0.32163483 -0.02430836 -0.04732620 0.00001283
0.88737392 0.31217816 -0.33903855 0.01285319 0.00001306
0.91030949 -0.02925855 -0.32470575 0.25504255 0.00001319
0.95426023 0.29473120 -0.01637047 -0.04746524 0.00001303
0.86690402 0.35887045 -0.22423615 -0.26345319 0.00001206
0.97885418 0.19758552 -0.03892219 -0.03591003 0.00001317
0.98899728 0.01274363 -0.14536290 0.02432278 0.00001309
0.87702858 -0.33628750 -0.33728850 -0.06299223 0.00001231
0.92886484 -0.07458384 -0.09065908 0.35132360 0.00001212
0.89444512 -0.06264958 -0.25603575 -0.36123207 0.00001143
0.98412907 0.17450838 -0.02709810 0.01739271 0.00001298
0.98959023 0.02514934 -0.01596646 -0.14079690 0.00001263
0.90583295 -0.28840253 -0.16016552 0.26577741 0.00001215
0.87205386 0.24445520 -0.24380210 -0.34687793 0.00001335
0.94927812 -0.28584355 -0.12781695 0.02876323 0.00001300
0.96561736 0.25012073 -0.00336319 0.07079099 0.00001282
0.91365957 -0.37022373 -0.11569703 -0.12155165 0.00001205
0.91657150 0.27272093 0.26225516 -0.12939167 0.00001188
0.98705846 0.10760116 -0.11099452 0.04263555 0.00001176
0.91467351 -0.04609216 0.33589232 0.22005509 0.00001239
0.98173857 0.01359079 -0.15848009 0.10434891 0.00001168
0.93490863 0.08940016 0.04161057 -0.34091350 0.00001234
0.93044406 0.16407719 0.30906188 0.10878059 0.00001245
0.99134564 0.10536893 -0.00353534 -0.07822213 0.00001233
0.87009031 0.35561913 0.21242832 0.26711822 0.00001221
0.95116597 -0.20004092 0.12953806 0.19618067 0.00001241
0.91549295 0.13737985 0.16109118 0.34212434 0.00001303
0.91668320 0.19240561 0.33464277 0.10337391 0.00001316
0.93040991 0.09419074 -0.17452863 0.30822930 0.00001300
0.93475032 -0.28486043 -0.14170884 0.15816134 0.00001294
0.93221945 0.32337084 0.05812038 0.15172422 0.00001287
0.95412815 -0.16826527 -0.23970576 0.06218877 0.00001250
0.95277297 0.08597597 0.28977489 0.02936435 0.00001329
0.93265706 0.20959336 0.19256374 -0.22167692 0.00001174
0.97423542 0.11000510 -0.01885960 0.19598113 0.00001294
0.92550629 0.26542920 0.21659334 0.16147079 0.00001227
0.92931044 0.14993767 0.33067602 0.06748488 0.00001216
0.97107196 -0.22687477 -0.03363279 0.06645264 0.00001291
0.97797680 0.17231397 0.11585084 -0.02116211 0.00001151
0.96656579 -0.00527229 -0.17701691 -0.18543935 0.00001256
0.93683630 0.28364319 0.04503025 0.19964108 0.00001308
0.90519971 0.37133124 -0.05319639 -0.19974178 0.00001255
0.89299560 0.34562540 0.08870117 -0.27428824 0.00001232
0.97876954 -0.18515325 -0.07506311 0.04576055 0.00001359
0.97276908 0.21914905 0.05845662 0.04771640 0.00001315
0.88429058 0.07229850 0.35024130 0.30022344 0.00001246
0.89570439 0.28979510 -0.32871550 0.07535663 0.00001298
0.95474672 -0.14874740 0.05307426 -0.25202388 0.00001181
0.94000727 0.08067267 -0.22572213 0.24275051 0.00001219
0.92497343 0.22728319 -0.28969193 -0.09404834 0.00001266
0.88642645 -0.32225859 -0.17724383 -0.28103763 0.00001266
0.94566655 0.14845379 -0.04139133 -0.28629178 0.00001257
0.90289748 -0.29806224 -0.30923292 -0.01760896 0.00001223
0.96405631 0.06709905 0.25524172 -0.03073746 0.00001220
0.91328692 -0.19288483 -0.12672590 0.33562317 0.00001301
0.96859789 -0.21655478 0.07762986 0.09431706 0.00001235
0.97555614 -0.13675566 0.16895615 -0.03227989 0.00001192
0.94393015 0.30202788 0.12642558 -0.04232717 0.00001353
0.88531989 0.26374128 0.29381818 -0.24560162 0.00001223
0.95358825 0.09988046 0.23707169 -0.15649416 0.00001261
0.96088624 0.15983900 0.00806716 0.22601770 0.00001344
0.92585421 -0.05793679 -0.18408300 -0.32488579 0.00001284
0.93748212 0.24421206 -0.06614283 -0.23898306 0.00001325
0.89900792 0.32428297 -0.09820071 -0.27745625 0.00001265
0.91102797 0.27629045 -0.09247404 -0.29178792 0.00001229
0.94344574 -0.27496088 -0.15661757 -0.09888157 0.00001309
0.89988214 0.21571566 -0.32516411 -0.19480050 0.00001170
0.89240199 0.33316159 0.30022600 -0.04986398 0.00001304
0.98728538 -0.05967034 -0.14598255 0.01990451 0.00001283
0.93047279 -0.29817802 -0.19870907 -0.07632145 0.00001284
0.91740787 -0.18216421 -0.00419056 0.35378170 0.00001186
0.86913735 -0.20835914 0.33472484 -0.29857329 0.00001321
0.98001146 0.08146296 0.15095612 -0.10076517 0.00001306
0.96299088 -0.02559854 -0.16798827 -0.20922045 0.00001386
0.93996811 0.12215260 0.23617454 0.21391645 0.00001299
0.90142548 -0.23189990 0.00094739 0.36558670 0.00001325
0.98271406 0.05332881 0.16922966 0.05282510 0.00001200
0.91944206 -0.05926142 -0.29936457 0.24798237 0.00001151
0.91368890 0.04353600 -0.15011635 -0.37515640 0.00001258
0.96656609 0.10627934 -0.19603923 0.12658349 0.00001241
0.90403759 0.22448605 0.33838999 -0.13346994 0.00001215
0.88868290 0.30989051 -0.05461530 0.33350828 0.00001251
0.93057418 0.21079989 0.21430875 -0.20896606 0.00001199
0.92741603 -0.35081404 -0.12846489 -0.01805010 0.00001191
0.90140855 -0.20913014 0.34982318 -0.14611962 0.00001247
0.95455539 -0.12402599 0.23834017 0.12897892 0.00001214
0.90007001 0.19905196 -0.36635306 0.12664013 0.00001166
0.95188659 -0.16431031 0.14958438 0.21104169 0.00001380
0.92441761 -0.00675369 -0.04719994 0.37838957 0.00001253
0.94209206 -0.30986845 0.10838093 -0.06853934 0.00001340
0.94569844 0.07438291 -0.16021794 0.27285862 0.00001210
0.91718018 -0.37501228 -0.13384913 -0.01518991 0.00001315
0.99614722 0.00615248 -0.06999174 -0.05247847 0.00001283
0.97031617 -0.23580411 0.00789653 0.05310918 0.00001298
0.94708109 -0.23501985 0.02123826 -0.21760528 0.00001135
0.89088315 -0.18366213 0.33576629 -0.24465565 0.00001155
0.92460299 0.16305426 -0.27843732 0.20247282 0.00001116
0.97758085 -0.19249181 0.03752429 0.07664529 0.00001338
0.97715527 -0.14793856 0.00211761 0.15256882 0.00001195
0.95150149 -0.05716225 -0.29876268 0.04602503 0.00001147
0.91282392 0.34531727 -0.12245802 0.18031242 0.00001223
0.94134700 -0.07927193 0.25566366 0.20546989 0.00001331
0.97973603 0.12414204 0.15640469 -0.01560936 0.00001276
0.89985359 -0.25136948 0.34685442 0.08227325 0.00001306
0.95184290 0.22437626 0.15352622 -0.14170408 0.00001325
0.98870134 0.00233234 0.07924189 0.12722000 0.00001297
0.96630412 -0.07191864 -0.19084719 -0.15703942 0.00001232
0.97101814 -0.08170530 0.19265614 0.11546291 0.00001276
0.87564766 -0.10404523 -0.33527723 0.33166990 0.00001288
0.96727794 -0.00505421 -0.21055451 0.14147291 0.00001232
0.91212749 -0.04834315 0.23819065 -0.33007821 0.00001307
0.95686281 -0.28379411 0.05636138 0.02641801 0.00001276
0.87557697 0.32619277 0.35560831 -0.02249445 0.00001211
0.98693168 -0.03552153 -0.07533447 0.13794474 0.00001137
0.98470050 -0.00025449 -0.01836798 -0.17328441 0.00001277
0.89480633 0.26779166 -0.02201423 -0.35654548 0.00001273
0.90963537 -0.18358365 0.15682070 -0.33803529 0.00001166
0.88921160 0.34731632 -0.09277648 -0.28296041 0.00001410
0.98123479 0.08343165 0.00981741 0.17355414 0.00001264
0.91453964 -0.21977076 0.06980339 -0.33233356 0.00001311
0.89291096 -0.31207696 -0.32434866 -0.01076874 0.00001287
0.98173064 0.11735328 -0.05789579 0.13813464 0.00001136
0.98267692 -0.14115122 -0.05066551 0.10888247 0.00001257
0.95133668 0.00194239 -0.02825774 0.30684888 0.00001310
0.88116729 -0.28243521 0.33719233 -0.17342414 0.00001296
0.98031735 -0.10809734 0.06668936 -0.15114707 0.00001328
0.95232898 0.03532162 -0.23891130 -0.18639544 0.00001216
0.99570876 0.00711919 -0.03840753 -0.08389387 0.00001188
0.90121382 -0.33678216 0.12292398 -0.24347717 0.00001384
0.88895667 -0.18284827 -0.23148286 -0.35034013 0.00001244
0.93931657 -0.20300040 -0.23092546 0.15214694 0.00001263
0.93642825 -0.15284330 -0.14474280 0.28069657 0.00001343
0.88828683 -0.34643972 0.26472566 0.14438264 0.00001215
0.89718044 -0.32552016 0.00322937 -0.29848534 0.00001347
0.92830282 -0.07347026 0.04545157 -0.36164919 0.00001265
0.88223165 0.29358119 -0.21634635 -0.29777795 0.00001225
0.85890341 -0.33535948 -0.16516367 0.35005707 0.00001232
0.94438982 0.24356641 -0.21880308 0.03047114 0.00001211
0.91403955 0.17241144 0.36415794 -0.04685073 0.00001185
0.91086316 -0.14684843 -0.34279695 -0.17678823 0.00001283
0.95410573 0.26684791 0.12229853 -0.05930811 0.00001208
0.94319528 0.32157326 -0.04483631 0.07044859 0.00001310
0.97236180 -0.14771619 0.06926928 0.16701575 0.00001242
0.86656153 -0.28202021 -0.32903892 0.24752589 0.00001240
0.93986177 0.23576425 0.08652708 0.23149113 0.00001279
0.99569076 -0.00711309 -0.05665272 -0.07307418 0.00001278
0.97773337 0.15983295 -0.11820283 0.06722338 0.00001124
0.94983810 -0.01918095 -0.27589574 0.14601773 0.00001232
0.88479817 0.30819821 0.32288295 -0.13376355 0.00001285
0.88395977 0.33881062 0.31937510 0.04268545 0.00001170
0.95750886 -0.09512648 -0.11614205 0.24624941 0.00001259
0.94605947 0.32245159 0.00197094 -0.03150482 0.00001200
0.92643511 0.15761830 -0.12087677 0.31978619 0.00001266
0.94660515 0.09480722 -0.14126958 0.27384883 0.00001246
0.93730521 -0.07007801 0.04754103 -0.33806488 0.00001249
0.90869707 0.27140257 -0.02826280 -0.31592956 0.00001213
0.95254827 0.24394773 -0.08518235 0.16088904 0.00001137
0.91928804 -0.25685725 0.16648592 -0.24741930 0.00001294
0.93654460 -0.22405435 0.02012656 -0.26884711 0.00001231
0.95412081 -0.20828612 0.03957378 0.21143384 0.00001218
0.93594712 -0.31221241 -0.15579098 0.04749258 0.00001209
0.93955332 -0.23902577 -0.18379387 -0.16225313 0.00001260
0.93255031 0.07007004 0.15980637 -0.31607288 0.00001272
0.88688159 -0.29012546 0.06000061 -0.35449713 0.00001235
0.95386475 0.14656271 0.02680008 0.26065904 0.00001296
0.88953626 -0.35443535 0.04816261 0.28422034 0.00001172
0.89172816 -0.32501277 0.28388101 0.13637851 0.00001308
0.88316834 -0.17910665 0.34352577 -0.26443246 0.00001360
0.88116604 0.30139089 -0.00377566 -0.36427426 0.00001309
0.96475762 0.06092971 0.14085893 0.21374993 0.00001215
0.98747778 0.13621797 0.07528877 0.02576591 0.00001210
0.91545343 -0.25923768 0.13204524 0.27803761 0.00001213
0.94186747 0.26022485 -0.20707957 0.04781984 0.00001219
0.92751229 0.25756523 -0.25311637 0.09650481 0.00001231
0.92882913 -0.22714819 -0.00986010 0.29254565 0.00001173
0.98033559 -0.06009801 -0.03693696 0.18429856 0.00001247
0.98573929 -0.07503836 -0.01533737 -0.14983998 0.00001291
0.94665825 0.05064772 -0.16379823 0.27284262 0.00001250
0.95972657 0.19943422 -0.06419556 -0.18716261 0.00001293
0.92077976 -0.27395654 0.22882205 -0.15733059 0.00001175
0.95574456 -0.23834400 0.17242944 -0.00354216 0.00001201
0.92847139 -0.12106971 -0.08168121 0.34148380 0.00001191
0.94536030 -0.30953738 -0.10229515 -0.00402046 0.00001279
0.99588895 0.04339086 0.01351829 -0.07835612 0.00001244
0.93107295 0.03772724 -0.20553103 0.29905984 0.00001144
0.93909186 -0.11711340 -0.31327382 -0.07906001 0.00001344
0.91125709 0.34997043 0.00078017 0.21709578 0.00001183
0.97774124 -0.12304579 -0.09743714 -0.13924012 0.00001251
0.90551603 -0.27677682 -0.15531035 0.28162751 0.00001245
0.86988544 0.35569420 -0.33486512 -0.06816340 0.00001212
0.95274311 0.14160955 0.10489273 -0.24743643 0.00001322
0.95659125 0.08804650 0.26747262 -0.07509553 0.00001203
0.91254503 0.32613286 -0.23574422 -0.07296314 0.00001202
0.89785713 0.18730867 0.15190893 0.36836362 0.00001234
0.88914531 -0.26534510 0.32592085 0.18107513 0.00001179
0.92922574 0.33499664 -0.15401858 0.02439427 0.00001386
0.89128351 -0.36626926 0.24626072 0.10400074 0.00001311
0.89567119 0.31436619 0.00571653 -0.31450644 0.00001255
0.93070352 0.00130224 -0.20556743 -0.30254132 0.00001248
0.99188477 0.05894174 0.04305470 -0.10409989 0.00001254
0.90457040 -0.14340538 0.36293656 0.17165186 0.00001279
0.93015844 -0.30786842 0.20002632 -0.00344004 0.00001351
0.94592232 0.26158255 -0.09618478 -0.16599418 0.00001346
0.96874607 0.18047838 -0.07626876 0.15212412 0.00001283
0.98391622 -0.01031464 0.14931093 0.09751286 0.00001322
0.89873332 -0.26265553 -0.14003673 0.32199413 0.00001292
0.91412878 -0.21097684 -0.21808006 -0.26888368 0.00001314
0.95706475 -0.25545058 0.06809093 -0.11889341 0.00001323
0.93741775 0.18886426 0.22110876 -0.19154422 0.00001230
0.90445322 -0.32915226 0.27084157 -0.01637010 0.00001280
0.92127258 -0.27014259 -0.23764144 -0.14766972 0.00001373
0.92163086 -0.00397670 0.33038041 0.20354234 0.00001316
0.97381860 0.15702260 0.13910881 -0.08757834 0.00001154
0.95589489 -0.18599597 -0.13404028 0.18358564 0.00001281
0.93847930 -0.28668970 -0.05276197 0.18515329 0.00001250
0.88085425 0.14795788 -0.32016176 0.31575409 0.00001336
0.95248938 0.09829022 0.04418729 0.28486928 0.00001243
0.91995937 0.08550409 0.24566087 -0.29328227 0.00001262
0.91995680 -0.14492024 0.28815222 -0.22281364 0.00001247
0.87606078 0.28895259 0.26913631 -0.27674830 0.00001208
0.97672802 0.00368974 -0.00427709 0.21440731 0.00001149
0.98613948 -0.04554217 0.15676147 -0.02967679 0.00001342
