q0 q1 q2 q3 weights
0.90285438 0.17038150 0.16094673 -0.36044452 0.00004374
0.96108007 0.17457472 -0.07616829 -0.20011784 0.00004608
0.90136355 -0.26168343 -0.34366345 -0.03099931 0.00004586
0.98305821 -0.15705071 -0.07693066 0.05489302 0.00004522
0.97092789 0.17231758 -0.14502202 0.08108209 0.00004547
0.90662062 0.31329960 -0.23246849 0.16075084 0.00004328
0.94072002 0.19218709 0.27871224 -0.02072343 0.00004102
0.94174612 0.05390491 -0.31749630 0.09697755 0.00004634
0.94215012 -0.09853438 -0.25168565 -0.19823836 0.00004549
0.94333285 -0.17730127 0.27403480 0.05993596 0.00004451
0.89175314 -0.35942730 0.25468493 -0.10355669 0.00004365
0.90110844 -0.30867296 0.02947653 -0.30307707 0.00004276
0.92525792 0.13560130 0.13398917 -0.32795879 0.00004581
0.94687903 0.19466045 0.02130301 0.25509524 0.00004252
0.89914578 -0.33975634 -0.03576599 -0.27353856 0.00004202
0.95971793 -0.07885744 0.26490358 -0.05048857 0.00004575
0.96112460 0.23954099 0.13701338 0.00932705 0.00004452
0.95037425 -0.14761242 -0.16532338 -0.21832891 0.00004581
0.90587538 -0.21827534 0.27052650 0.24199401 0.00004462
0.94262010 0.21147425 0.09386708 0.24069689 0.00004289
0.98689198 0.14161843 -0.03987074 -0.06632334 0.00004493
0.96894610 0.07231355 -0.23619384 0.01125593 0.00004312
0.90695101 0.21263753 -0.36352497 -0.00864574 0.00004510
0.91184866 0.16197497 -0.37360540 0.05210689 0.00004476
0.97491437 -0.10171726 -0.09106523 0.17579153 0.00004298
0.91026241 -0.16646755 0.24690203 -0.28766352 0.00004547
0.90168786 0.23196980 -0.22876048 0.28428438 0.00004796
0.90683931 -0.24581160 0.33652797 -0.06299239 0.00004487
0.95340234 -0.28811085 0.01831436 0.08763972 0.00004250
0.91729665 0.33271679 -0.17172803 0.13555785 0.00004559
0.94021648 -0.05652836 0.33021787 0.06126689 0.00004703
0.93342769 0.28882965 -0.16794421 0.13070950 0.00004347
0.89342195 0.02003315 0.27552557 0.35423371 0.00004157
0.90230507 0.32782587 0.01169411 0.27971235 0.00004449
0.89987338 -0.15421964 0.31051883 -0.26461729 0.00004860
0.93811101 -0.08202475 -0.31579873 -0.11615012 0.00004411
0.92135745 -0.27110717 0.26900280 0.07237972 0.00004435
0.92042172 0.32214800 -0.02107153 -0.22045527 0.00004882
0.90980083 0.15619329 -0.35845679 -0.13919355 0.00004404
0.92653280 -0.35851416 0.00176923 0.11402384 0.00004402
0.91513705 -0.13833117 0.19244641 -0.32611805 0.00004544
0.90011269 -0.22232698 -0.17277163 -0.33244216 0.00004475
0.93353355 0.19169430 0.29973373 0.04391012 0.00004832
0.97207379 0.03909135 0.18787979 -0.13507634 0.00004212
0.87548852 -0.34069332 -0.29868644 -0.16803071 0.00004550
0.88484269 -0.31061316 0.34692317 0.01473853 0.00004358
0.91608328 0.26316687 0.19558427 -0.23082757 0.00004324
0.94612569 -0.05003547 0.07833271 0.31017190 0.00004298
0.90631402 0.30987233 -0.27947715 0.06683227 0.00004212
0.94699687 0.25075707 0.14275588 -0.14120422 0.00004330
0.95346010 0.17075408 -0.23060326 0.09262305 0.00004367
0.98969740 -0.05719522 -0.12566598 -0.03789221 0.00004510
0.91844791 -0.02333657 -0.33686763 -0.20598313 0.00004577
0.91796374 0.19444942 -0.01161586 0.34553879 0.00004320
0.94294024 -0.21790935 -0.23329771 -0.09461214 0.00004132
0.97069883 0.02165094 -0.00636972 -0.23923713 0.00004427
0.97129405 -0.20814633 0.04471343 0.10613062 0.00004103
0.94666874 0.14529736 -0.19599272 0.21046095 0.00004598
0.95998901 -0.12991895 0.00288179 -0.24806024 0.00004436
0.95345026 0.18801618 -0.22783341 -0.06061719 0.00004485
0.87874782 0.23012583 -0.30177110 -0.28944519 0.00004675
0.97802097 -0.13230540 0.16057159 0.01367663 0.00004613
0.88337028 0.34143269 -0.12459327 0.29590061 0.00004429
0.95527637 0.12370060 -0.20522889 -0.17328110 0.00004497
0.97314698 -0.12906584 -0.13075285 0.13867487 0.00004381
0.90544534 0.22806923 0.29108691 -0.20837849 0.00004426
0.88748604 0.13762948 0.30563399 -0.31625062 0.00004655
0.90295964 -0.26359507 0.19810705 0.27556330 0.00004255
0.90131319 0.26536858 -0.30763975 0.15023912 0.00004193
0.90752363 -0.25071520 -0.05952957 -0.33166096 0.00004470
0.94917256 0.19639310 0.05565890 0.23958974 0.00004486
0.93162096 0.30601123 -0.16640441 0.10367780 0.00004373
0.91828889 0.00833664 -0.17187226 -0.35656133 0.00004543
0.89280033 0.19233604 0.33547494 0.23102149 0.00004541
0.91949272 -0.30609939 0.08641865 -0.23101534 0.00004510
0.96376693 -0.23559991 0.12286028 -0.02347951 0.00004426
0.91548336 0.33453149 -0.22346584 0.00647882 0.00004318
0.98524958 0.11791063 -0.10445113 0.06686007 0.00004335
0.92797768 -0.13022812 0.27455798 0.21567550 0.00004010
0.91662127 0.18105158 0.31882825 -0.15929307 0.00004634
0.96616805 0.22796465 -0.11331400 0.04136829 0.00004563
0.89889061 -0.26804638 0.27567336 0.21012154 0.00004606
0.93007392 -0.34934840 0.04798360 -0.10303274 0.00004532
0.93577689 0.18096818 -0.15808432 0.25803396 0.00004444
0.86422801 -0.21071199 0.30332163 0.34162313 0.00004543
0.95014364 -0.23043184 0.20658429 -0.03809476 0.00004596
0.99867678 0.03877639 -0.00867423 0.03264688 0.00004085
0.92463678 -0.26054516 -0.27283782 -0.05217861 0.00004706
0.92969936 -0.30050424 0.05373874 -0.20607868 0.00004651
0.87618756 -0.08335495 0.32466093 -0.34632722 0.00004438
0.92512596 -0.03066838 -0.16834056 0.33891430 0.00004540
0.94558942 0.19040163 0.24210328 -0.10485154 0.00004504
0.93403029 0.16253982 0.03845389 -0.31573638 0.00004540
0.96871734 -0.23459245 -0.00326808 -0.08088525 0.00004456
0.92185050 0.12094517 0.18558830 -0.31799516 0.00004375
0.95781118 -0.08876733 0.09452894 0.25648075 0.00004313
0.93293875 -0.19229472 0.30243504 0.03436593 0.00004458
0.99180281 0.07471547 -0.06292556 -0.08237200 0.00004186
0.90933847 0.10411992 0.14546266 0.37563702 0.00004481
0.89782429 -0.25801408 0.01015923 -0.35670304 0.00004350
0.96568763 -0.19520701 -0.07948239 -0.15173706 0.00004602
0.94345635 -0.03113199 -0.28380430 0.16845195 0.00004751
0.92470390 0.22714461 0.14769091 0.26742360 0.00004466
0.93413103 0.31955630 -0.04865290 -0.15137988 0.00004338
0.90503085 0.22471316 0.31773385 0.17166339 0.00004800
0.94419545 -0.25764808 -0.18850538 -0.08110577 0.00004272
0.88628954 0.31066233 0.21588562 -0.26715767 0.00004320
0.90625721 -0.11307894 0.27800769 -0.29769567 0.00004249
0.97597790 -0.07759652 -0.01995619 -0.20260237 0.00004428
0.92634273 0.24979204 0.05117480 0.27726203 0.00004551
0.91402751 -0.18555331 0.00697713 -0.36065909 0.00004613
0.96870106 0.06804306 0.00302783 -0.23870319 0.00004461
0.96915120 -0.22927561 0.08880229 -0.01711198 0.00004678
0.94949979 -0.19968349 -0.24100280 0.02223301 0.00004107
0.95732051 0.11178879 0.25912371 0.06241496 0.00004388
0.89457947 0.31871322 -0.30975577 0.04691308 0.00004205
0.95412755 -0.11751800 0.02494017 -0.27424109 0.00004529
0.89350444 -0.25036794 -0.08668756 -0.36256173 0.00004091
0.88647890 0.34527442 0.16143447 0.26244935 0.00004376
0.98539299 -0.12134749 -0.11943417 0.00329724 0.00004543
0.96140444 -0.17593929 -0.15104473 -0.14809588 0.00004841
0.95509219 0.19497246 0.22278620 -0.01228599 0.00004413
0.95821518 -0.06831335 -0.14726661 -0.23551963 0.00004534
0.90190578 -0.12351870 0.21984009 -0.35068426 0.00004711
0.95437157 0.00412868 0.24911490 -0.16461951 0.00004320
0.90918213 0.08616389 0.28189722 0.29410475 0.00004494
0.90618539 0.04005468 -0.27274355 -0.32067838 0.00004314
0.90088725 -0.19016033 0.24950050 0.29998457 0.00004273
0.99001056 -0.10110112 -0.09589858 0.02147363 0.00004326
0.89983827 0.27562255 -0.17416199 -0.28981188 0.00004282
0.98317456 0.07895372 0.15929314 0.04195029 0.00004607
0.95186734 0.21377756 -0.21782182 -0.02830844 0.00004463
0.90814620 0.22034945 -0.24877900 -0.25460878 0.00004213
0.92195380 -0.35361278 0.07890969 0.13686663 0.00004484
0.95191729 -0.28230852 0.08518892 0.08305544 0.00004278
0.97698444 -0.14076148 0.10351026 -0.12236505 0.00004640
0.86948955 -0.32238904 0.33826181 0.16010052 0.00004663
0.96585739 -0.04354622 0.24999137 -0.05222619 0.00004604
0.98361444 0.12742142 0.07827216 -0.10069714 0.00004654
0.94716734 0.11688714 0.27321586 0.12068344 0.00004282
0.94355613 -0.22712784 -0.03745051 -0.23814335 0.00004212
0.98333764 0.16741417 -0.03335547 0.06250554 0.00004630
0.89473355 -0.36110619 -0.01277663 -0.26247096 0.00004578
0.92252749 0.03485787 -0.12336463 0.36401802 0.00004438
0.89817357 -0.11773726 -0.25576425 0.33764896 0.00004682
0.94499856 0.17430185 0.21481492 0.17450240 0.00004365
0.97246224 -0.14270559 -0.01080322 -0.18394455 0.00004503
0.95427847 -0.08111442 -0.09838915 -0.27035654 0.00004610
0.93576789 0.34584457 -0.04596059 -0.05116246 0.00004641
0.93546075 0.05802573 -0.21296290 0.27603081 0.00004419
0.94137847 -0.13560447 -0.30411655 -0.05413983 0.00004283
0.92789507 0.29851612 -0.13632818 -0.17695634 0.00004314
0.93166840 0.30243009 -0.18886648 0.06970979 0.00004796
0.92593533 -0.16904657 -0.24374956 -0.23378026 0.00004578
0.92555475 -0.26087457 -0.05626915 0.26856399 0.00004205
0.95949656 -0.11231412 0.21880287 -0.13739447 0.00004712
0.93724072 -0.01674142 0.32919320 -0.11371627 0.00004864
0.91099715 -0.24376060 0.27687278 -0.18440840 0.00004156
0.97801584 0.09113927 0.18125862 -0.04820788 0.00004421
0.95090395 -0.19512483 -0.20965943 -0.11726405 0.00003853
0.92642075 -0.35126281 -0.02470605 0.13322422 0.00004428
0.94111776 0.05712761 0.27131212 -0.19345164 0.00004128
0.92207104 0.09991743 0.37389931 -0.00087012 0.00004602
0.93005657 0.15989965 -0.14210978 -0.29871672 0.00004279
0.87954575 -0.34296560 -0.14706621 -0.29520401 0.00004370
0.97923028 -0.17067723 0.05602974 0.09401047 0.00004192
0.92070687 -0.22962345 0.17678955 0.26137593 0.00004408
0.92863315 -0.15051405 -0.21512142 -0.26212364 0.00004202
0.95482433 -0.16062921 0.09614185 0.23079331 0.00004389
0.91114116 0.04355441 0.37648210 -0.16182104 0.00004017
0.90919334 -0.30892116 -0.12508191 0.24957897 0.00003837
0.92472452 0.36994144 0.08553637 -0.02667275 0.00004482
0.96397966 0.10852038 -0.23847009 -0.04581040 0.00004572
0.94932103 0.30118668 0.04685128 -0.07668834 0.00004571
0.95170158 0.24446128 -0.11205361 0.14814439 0.00004315
0.97945863 0.05273702 0.18806720 -0.05010289 0.00004838
0.98045069 -0.10712604 0.16430007 -0.01568229 0.00004794
0.96025211 -0.18189941 -0.19148271 -0.09034881 0.00004562
0.97651076 0.13516036 -0.04153991 -0.16258188 0.00004376
0.94398087 0.26573142 0.19548483 -0.00852319 0.00004223
0.98298526 -0.04870496 0.15551613 -0.08474972 0.00004650
0.98886454 0.04044924 -0.13928610 0.03331916 0.00004441
0.96746528 -0.20034640 -0.15444879 -0.00422515 0.00004777
0.87912762 -0.31880662 -0.03446657 0.35257486 0.00004475
0.93122685 -0.23286547 -0.24975957 -0.12732004 0.00004483
0.96333450 -0.05225173 -0.04765717 0.25881508 0.00004628
0.96880758 0.23225580 0.05420130 0.06731539 0.00004540
0.94894278 -0.19308102 -0.16128783 0.19029859 0.00004765
0.95005763 -0.13522798 0.26647905 -0.08996002 0.00004458
0.94222564 0.16232006 0.17762464 0.23305042 0.00004697
0.97077304 0.14442186 -0.02054870 -0.19057737 0.00004730
0.93259960 0.01556538 -0.35942343 -0.02881766 0.00004685
0.96737766 0.16002144 -0.06930289 0.18376800 0.00004712
0.93381166 0.30255190 -0.03133730 -0.18835086 0.00004548
0.90055645 0.29127142 -0.03169113 -0.32117710 0.00004617
0.93669111 0.10268788 -0.31057629 -0.12492933 0.00004189
0.92469198 0.05114063 0.28107715 -0.25164467 0.00004366
0.89518273 -0.34458447 -0.25812867 -0.11523459 0.00004556
0.92241687 0.23849590 -0.10790350 -0.28394297 0.00004048
0.94702113 0.03394768 0.27028632 -0.17012905 0.00004233
0.91680396 -0.10587499 -0.37788552 0.07391577 0.00004679
0.97990024 0.00538355 -0.06187022 -0.18957485 0.00004329
0.92703974 0.10993458 0.27587065 0.22892603 0.00004462
0.96970457 -0.23723494 0.03629695 0.04555364 0.00004333
0.87018204 -0.33394054 0.18994159 -0.30852729 0.00004367
0.90605062 -0.32511431 0.25995088 0.07614761 0.00004455
0.92663264 0.29274008 -0.08717680 -0.21921554 0.00004567
0.90577549 0.35263124 -0.06684267 0.22528650 0.00004244
0.97696632 -0.18266907 0.04029346 -0.10269027 0.00004201
0.98660278 -0.00920799 -0.00154823 -0.16287354 0.00004499
0.98738253 0.02578579 0.01175821 0.15579645 0.00004331
0.91333663 0.16753177 0.06885396 -0.36470315 0.00004439
0.93605542 -0.16098197 -0.23088533 0.21113279 0.00004439
0.93978959 -0.22639908 0.23494348 0.10168819 0.00004641
0.86501497 0.26025972 -0.23689969 -0.35762069 0.00004031
0.98101252 0.07689307 0.15937783 -0.07937613 0.00004562
0.89647746 0.36186385 0.09636816 0.23684575 0.00004275
0.96021414 0.24090731 0.13783708 -0.03087805 0.00004356
0.94776088 0.04877354 0.08941915 0.30228248 0.00004231
0.94011056 -0.26587468 -0.18647428 0.10358633 0.00004462
0.95425040 0.16528748 -0.17630328 0.17607772 0.00004648
0.86824846 -0.27074480 -0.21465811 -0.35603899 0.00004656
0.87759942 0.34681952 -0.21197414 0.25417012 0.00004125
0.99354643 0.03793830 0.02698130 -0.10343206 0.00004325
0.95047343 -0.10551297 0.21589939 0.19711606 0.00004492
0.95859075 0.13068534 -0.16518177 0.19167718 0.00004313
0.93071401 -0.06659732 0.35134396 -0.07676987 0.00004348
0.90290695 -0.34246266 -0.11157058 0.23458558 0.00004310
0.99263024 -0.05672218 0.02507964 0.10410954 0.00004413
0.86306924 0.22297432 -0.29842412 0.34108210 0.00004505
0.92788321 0.16363731 0.10209200 -0.31911257 0.00004312
0.90919548 -0.25004977 -0.19810872 -0.26756620 0.00004414
0.93639827 -0.04684637 -0.34667829 -0.02789015 0.00004583
0.90177715 0.18065330 0.19465880 0.34098440 0.00004244
0.94914138 0.22245567 0.05704593 0.21538308 0.00004507
0.92099285 -0.09959189 0.27264231 -0.25984558 0.00004783
0.95488101 0.09342245 0.15245312 0.23713401 0.00004499
0.97277570 0.02394360 -0.07203348 -0.21896410 0.00004489
0.90675825 0.32333577 0.05761978 0.26443025 0.00004372
0.93659127 -0.11517181 -0.16796489 0.28516680 0.00004427
0.96989363 0.19060805 -0.03996890 -0.14621007 0.00004351
0.90710908 0.27411070 0.26092544 0.18421282 0.00004634
0.98859316 -0.11984686 0.09093181 0.00719106 0.00004715
0.91445750 -0.36197552 0.13801263 -0.11702026 0.00004328
0.97957796 0.17452437 0.07738609 -0.06308443 0.00004574
0.92056245 0.11070593 -0.06398159 0.36907357 0.00004622
0.93272579 -0.21023595 -0.18326432 -0.22855546 0.00004151
0.92222512 0.34038845 0.00616482 0.18329909 0.00004531
0.96171880 -0.26622918 0.06067910 -0.02317392 0.00004457
0.96403658 0.08364206 0.25043017 0.03036816 0.00004722
0.89329135 -0.24490029 0.08361593 -0.36750889 0.00004330
0.89687002 -0.23830777 0.35234097 0.12120006 0.00004600
0.92847621 -0.13147040 -0.03243555 -0.34582561 0.00004413
0.88574117 -0.28094810 0.05566709 0.36528331 0.00004751
0.88861722 -0.33877933 0.21678406 0.22043736 0.00004585
0.94104803 -0.22735783 -0.10350337 0.22808781 0.00004679
0.92474073 -0.11174653 0.16553821 -0.32398209 0.00004173
0.91957349 0.28503728 -0.11111283 0.24656090 0.00004521
0.89839703 0.34289140 -0.24725237 -0.11905690 0.00004405
0.96663582 -0.10678342 -0.02814488 -0.23112844 0.00004363
0.92832232 0.17435974 0.32707223 0.02898539 0.00004429
0.92504752 -0.16740723 -0.33292100 0.07365838 0.00004571
0.97062331 -0.22925059 -0.01661537 0.07112316 0.00004495
0.98060316 -0.01973257 -0.19296713 -0.02813812 0.00004288
0.93541104 0.28098571 -0.20777994 -0.05367249 0.00004501
0.93897349 0.10161092 0.23766094 -0.22698306 0.00004423
0.96876699 0.12879063 0.21183303 0.00549915 0.00004645
0.93252903 -0.28522724 0.02179515 0.22036345 0.00004385
0.90412807 0.29673135 -0.28712580 0.10982576 0.00004202
0.90372717 0.01136006 0.27278480 -0.32975242 0.00004286
0.92615330 0.36069274 -0.07906026 -0.07674849 0.00004256
0.90565568 -0.16552207 0.18091437 0.34591946 0.00004294
0.96164513 -0.26678208 -0.04008753 0.04958759 0.00004344
0.98076260 -0.10923607 -0.13439994 -0.09004920 0.00004658
0.92293429 -0.04149462 0.20269226 0.32463264 0.00004514
0.91903347 0.22431637 -0.24579705 0.21128990 0.00004703
0.89424467 -0.28132942 0.34084964 -0.07072266 0.00004517
0.88192379 -0.30059186 -0.07561941 0.35515723 0.00004703
0.87775302 -0.27367377 -0.24623834 0.30662519 0.00004765
0.96053666 0.22939175 -0.04994891 -0.14917725 0.00004425
0.94942963 -0.22657393 -0.09289951 0.19651297 0.00004466
0.96745515 0.17389598 0.16203189 0.08681227 0.00004428
0.96051157 0.26733857 0.01641842 -0.07535290 0.00004590
0.90561491 -0.27611417 0.19891173 -0.25309435 0.00004304
0.87125838 0.27779597 0.19502214 -0.35454851 0.00004654
0.97439772 -0.21901582 -0.04127309 -0.02962483 0.00004553
0.93886489 0.13282341 -0.12270044 -0.29297665 0.00004450
0.95320314 0.03264069 -0.17201726 -0.24647202 0.00004300
0.86842334 0.15972289 0.31641945 -0.34671053 0.00004314
0.90407991 -0.22062184 -0.24561794 0.27136210 0.00004840
0.94637722 -0.02100984 0.24996266 -0.20358647 0.00004299
0.96169204 -0.01763622 0.25284436 0.10443746 0.00004226
0.93414956 -0.03495409 0.02710265 0.35413021 0.00004367
0.91244626 0.16370255 -0.33254132 0.17337698 0.00004571
0.87144643 0.31696463 0.35627362 0.11482017 0.00004702
0.88652325 -0.13315335 0.25697511 0.36098543 0.00004438
0.91781932 -0.16043720 -0.30305257 0.20006692 0.00004524
0.95102924 0.18101990 0.13672702 -0.20995444 0.00004699
0.92727184 -0.20256494 -0.31223834 -0.04051634 0.00004827
0.93051809 0.21549252 0.10860644 0.27550632 0.00004590
0.97533894 0.03025513 0.20701934 0.07029640 0.00004336
0.96967357 -0.19370458 -0.03840712 0.14400189 0.00004269
0.95763928 0.05673790 0.04427351 -0.27883270 0.00004192
0.91747755 -0.11387148 -0.11124459 0.36454472 0.00004336
0.90440983 -0.24503112 0.33535442 -0.09767317 0.00004692
0.89798933 0.32857105 -0.18270187 -0.22864009 0.00004472
0.94879538 -0.13736182 -0.04497239 -0.28088537 0.00004491
0.94930089 0.16117385 -0.16278669 0.21529366 0.00004452
0.88985884 -0.15553637 -0.35671872 0.23814170 0.00004487
0.90520352 -0.22019225 0.29051194 -0.21846008 0.00004321
0.93213266 0.00561946 0.35169622 0.08606325 0.00004220
0.92890495 0.06730787 -0.29613119 -0.21192345 0.00004129
0.95848048 0.04505090 0.10113639 -0.26278692 0.00004656
0.93785721 0.31877199 -0.05484043 0.12570123 0.00004471
0.93044788 0.31471354 0.18146786 0.04787010 0.00004380
0.93358248 0.21843557 0.23908411 0.15345514 0.00004451
0.95383716 0.16298614 0.14287700 0.20788553 0.00004373
0.95809931 -0.16090070 -0.22791740 -0.06488686 0.00004410
0.88655072 -0.34580308 0.03043576 -0.30581313 0.00004193
0.94104940 0.20689441 0.25728077 -0.07367057 0.00004588
0.86825776 0.35844111 0.24015096 0.24489979 0.00004075
0.91549379 0.05379536 -0.33389583 -0.21792379 0.00004382
0.94917190 0.26535365 -0.09559003 -0.13972352 0.00004079
0.87765151 0.23105833 0.34608722 -0.23783083 0.00004576
0.93527526 0.18781319 0.20017150 -0.22342277 0.00004706
0.97324622 -0.16265684 0.15986109 0.02791019 0.00004290
0.91407144 -0.27360773 -0.13926479 0.26498598 0.00004143
0.86912489 0.24635632 -0.26479033 -0.33736718 0.00004269
0.93633461 -0.33753923 -0.08159366 0.05183874 0.00004369
0.88914484 -0.31569242 0.30823481 -0.12145398 0.00004477
0.99344748 -0.05891316 -0.09105311 -0.03606489 0.00004551
0.89495897 -0.09799196 0.29367405 0.32124999 0.00004646
0.90429026 -0.09240486 0.19770098 -0.36692619 0.00004555
0.95317566 0.10594957 0.01061532 -0.28305149 0.00004644
0.90440500 0.36338073 0.22311339 0.01504969 0.00004443
0.95497739 -0.15091373 0.03648061 -0.25280902 0.00004202
0.95051014 0.08756673 0.26560694 0.13533482 0.00004268
0.95660150 0.10245596 -0.21163271 0.17212768 0.00004116
0.92177969 -0.37090111 -0.04014368 0.10556062 0.00004416
0.96262109 0.11455000 0.24397993 0.02669691 0.00004407
0.96923423 -0.01755444 -0.04902468 0.24056889 0.00004116
0.93544394 -0.07413004 0.30945319 -0.15390931 0.00004519
0.99757016 -0.00653793 0.00736026 0.06896963 0.00004530
0.92460948 0.11654631 0.00435535 -0.36262286 0.00004608
0.91025037 0.28716668 -0.14604883 0.26009485 0.00004488
0.94361991 0.30180231 -0.02246518 0.13413493 0.00004504
0.96269405 0.14275666 -0.22141244 0.06178405 0.00004604
0.90659267 -0.20453317 -0.19352776 0.31432924 0.00004125
0.88322085 -0.17155835 0.32026023 -0.29651657 0.00004348
0.94955558 -0.22403750 -0.21641077 -0.03630137 0.00004604
0.94677049 0.02698981 0.04691333 0.31732678 0.00004847
0.92817062 0.03315718 -0.31184521 -0.20038073 0.00004425
0.92283756 -0.09151806 -0.35165715 0.12779886 0.00004361
0.99429607 0.03515164 -0.03550263 0.09422985 0.00004654
0.95148546 0.04872418 0.13623035 -0.27155605 0.00004579
0.92949957 0.19713914 -0.30290869 0.07357310 0.00004511
0.88573962 -0.27635387 -0.18895376 -0.32154369 0.00004758
0.88908464 0.26297504 -0.25693482 0.27268511 0.00004947
0.99065024 0.06342614 0.09256861 0.07759059 0.00004748
0.93236303 -0.22699000 0.10366181 0.26158935 0.00004519
0.95024645 -0.11759222 -0.11023097 -0.26655746 0.00004586
0.92076021 0.22149427 0.02190863 -0.32040751 0.00004234
0.87837523 -0.36281893 0.31108990 -0.00651075 0.00004669
0.96732873 0.07190274 -0.18037565 -0.16300222 0.00004610
0.87950170 0.31955764 0.08350543 0.34261718 0.00004760
0.94840813 0.19569510 -0.23014754 -0.09621628 0.00004083
0.97665656 -0.20110494 0.07521234 0.00646688 0.00004537
0.95340419 0.20406479 -0.21973759 0.03306708 0.00004213
0.98033190 -0.19032633 -0.01633240 0.04958288 0.00005200
0.94419295 -0.21866946 0.08089557 0.23267840 0.00004446
0.95255697 0.16847827 -0.22525987 -0.11622523 0.00004167
0.90504593 -0.36006463 0.08486487 0.20986497 0.00004537
0.99065781 -0.02384247 -0.13361362 -0.01326666 0.00004187
0.97276998 0.09155919 -0.16089830 0.13945323 0.00004391
0.95011401 0.05388431 0.27568710 -0.13555975 0.00004533
0.88160151 0.29722697 -0.05266129 0.36285210 0.00004529
0.95235693 -0.20045386 0.10251152 0.20573272 0.00004654
0.94508708 -0.23425874 0.21343985 0.07985423 0.00004392
0.89120859 0.36540663 0.18313909 0.19668594 0.00004767
0.98747796 -0.00866685 0.15301393 0.03740125 0.00004562
0.92732435 0.02355147 -0.01692884 0.37313303 0.00004574
0.97399199 0.09121881 -0.19931695 0.05737147 0.00004525
0.98797220 0.13812165 -0.00365724 0.06942637 0.00004577
0.90437597 -0.17973198 0.29220825 0.25380075 0.00004383
0.97058815 -0.04903839 -0.22432600 -0.07233032 0.00004616
0.97871780 0.14562182 0.02083252 0.14307940 0.00004395
0.97916210 0.03696551 -0.03208145 0.19709368 0.00004736
0.93361378 0.13538200 -0.28227106 0.17424153 0.00004308
0.94186753 -0.04655119 0.28655174 -0.16913493 0.00003991
0.96843225 -0.15658170 0.16307075 0.10501941 0.00004341
0.96897435 -0.05741152 -0.11600734 -0.21055858 0.00004414
0.96947598 0.09896146 0.03276030 -0.22192274 0.00004428
0.94408834 0.23886420 -0.21233283 0.08096839 0.00004449
0.98047990 0.03910301 -0.17206696 0.08673555 0.00004329
0.91599357 0.11916692 0.25524619 0.28566483 0.00004447
0.90354216 0.07951804 0.27705127 -0.31706622 0.00004337
0.90615916 -0.28259194 -0.25970688 0.17767848 0.00004672
0.98573828 -0.05284198 -0.05148573 -0.15125142 0.00004363
0.92007780 0.36143062 0.00347879 0.15103872 0.00004434
0.92338932 0.13896103 -0.30157351 -0.19260183 0.00004163
0.90073466 0.22023243 0.35478953 0.11957892 0.00004228
0.90628248 0.18728763 -0.14357744 -0.35065785 0.00004435
0.87276882 -0.11136841 0.35506696 0.31591004 0.00004336
0.88993901 0.36627355 0.07256930 -0.26188928 0.00004491
0.93665141 0.22209945 0.21270956 -0.16766229 0.00004765
0.94044238 -0.07639764 -0.17029446 0.28413248 0.00004526
0.91451055 -0.05520131 0.37392643 -0.14422989 0.00004516
0.94765556 0.30776000 0.07266780 -0.04418277 0.00004559
0.95776075 0.08393893 -0.23535576 0.14232445 0.00004712
0.97914243 0.19842976 0.04363140 -0.00142445 0.00004293
0.88432127 -0.03643602 0.30213144 0.35406911 0.00004691
0.94848263 0.26963368 -0.16324309 0.03209520 0.00004325
0.93630481 0.03808348 -0.30810463 -0.16417831 0.00004256
0.97849363 -0.19557770 -0.05392509 0.03730491 0.00004500
0.94731259 0.30372623 -0.10133429 0.00897841 0.00004320
0.96719241 -0.18315552 -0.11631633 -0.13214909 0.00004485
0.93856961 -0.01380939 0.31370917 0.14311861 0.00004513
0.91197962 -0.00306138 0.28601950 -0.29406902 0.00004288
0.88420540 0.01384337 0.31414217 -0.34540397 0.00004570
0.96331930 -0.23772512 -0.06216937 0.10787821 0.00004664
0.90437633 -0.19422160 -0.25489366 -0.28179893 0.00004384
0.97666019 0.05917831 -0.14769413 0.14428855 0.00004566
0.91171843 0.06810328 0.29203475 -0.28079736 0.00004276
0.92544931 0.01635493 0.02336727 0.37779629 0.00004436
0.93286157 0.20219052 0.26679996 -0.13306430 0.00004602
0.92259777 0.26801810 0.25949466 0.09819464 0.00004635
0.86426443 0.31001151 0.35109019 0.18350908 0.00004463
0.91153914 -0.31605890 0.15753040 0.21068293 0.00004495
0.91067064 0.33356383 -0.24321237 -0.01618163 0.00004118
0.95023733 -0.21248229 0.15474796 0.16719264 0.00004570
0.92739272 0.32028154 0.04462099 -0.18807304 0.00004397
0.93903029 0.34098536 0.00013737 -0.04417115 0.00004558
0.97452986 -0.12604015 0.17978430 -0.04564084 0.00004551
0.96352983 -0.00664279 0.23028575 -0.13614178 0.00004309
0.90718758 0.32326609 0.17017314 -0.20868824 0.00004628
0.90067589 0.17860641 0.27625072 -0.28384542 0.00004615
0.96444064 -0.10465677 0.03582955 -0.24003637 0.00004614
0.92940390 0.30419046 0.13861620 0.15640379 0.00004152
0.91848922 -0.35264161 -0.14457180 0.10545333 0.00004230
0.89717233 -0.29896870 0.28946170 -0.14802504 0.00004339
0.97806543 0.09681205 0.12985459 0.13097017 0.00004660
0.91399813 -0.22705084 -0.33527750 -0.02538307 0.00004407
0.94719130 -0.30342039 0.05037577 0.09070297 0.00004502
0.88963574 0.15647997 -0.21995294 -0.36835176 0.00004488
